,Unnamed: 0,p0,m0,p1,m1,p2,m2,p3,m3
8454,8454,10082.2891878,8.76624335739,44692.1827883,51.202092788,5702.35917672,6.13925601176,2809.4272162,1.9689848185
8455,8455,10422.2067591,8.93809511017,46762.9878954,52.6284545967,5927.25234322,6.28403424055,2872.7540098,2.01336735117
8456,8456,9165.38004788,8.28891126333,38355.0788867,46.6347891396,5020.11515371,5.68301564839,2484.77647967,1.74145360934
8457,8457,11145.2957436,9.29532772676,51889.3849875,56.0385154483,6469.99332584,6.62329796742,3072.02832143,2.15302859316
8458,8458,9954.83251478,8.70112143971,43965.876824,50.694585826,5609.20608483,6.07851397992,2778.46463769,1.94728472011
8459,8459,9088.22965426,8.24776659925,37886.5910332,46.2837166593,4994.57272784,5.66539322059,2454.72070329,1.7203890425
8460,8460,11001.3304001,9.22506987845,51030.8280434,55.4786713617,6376.20846525,6.56564352993,3041.88868777,2.13190525501
8461,8461,9831.54044576,8.63776203958,43212.4591851,50.1640100683,5509.82310942,6.01319190853,2748.59475445,1.92635043632
8462,8462,8963.74966615,8.18104030451,37236.5358931,45.7932319455,4945.42682832,5.63136815034,2425.35963914,1.69981136416
8463,8463,10860.9866262,9.15617313988,50163.9558568,54.9089599337,6231.93939745,6.47618172465,3012.06977249,2.11100669207
8464,8464,9696.09871231,8.56773676802,42362.1196003,49.5600005763,5426.0870969,5.95772910974,2719.0532536,1.90564629906
8465,8465,8835.81053536,8.11201359878,36557.875799,45.2769108633,4896.15204929,5.59709610251,2396.27819582,1.67942965785
8466,8466,10715.3248044,9.08423312311,49213.6481147,54.2791472999,6141.60984965,6.41967926702,2982.44489405,2.0902441197
8467,8467,9563.13955406,8.49855643626,41611.9456224,49.0224566304,5313.10814801,5.88226444925,2689.73452297,1.88509829013
8468,8468,9879.85292342,8.66263290685,43430.0539152,50.3176832178,5522.80701892,6.02175675766,2753.06421731,1.92948285579
8469,8469,8664.93268141,8.01909797662,35715.8681125,44.6301012187,4832.64666287,5.55268950447,2367.1651316,1.65902579007
8470,8470,10565.4354791,9.00973589405,48225.3544752,53.6181519274,5993.26422011,6.32604506541,2952.41334102,2.06919652977
8471,8471,9420.32693625,8.42375483947,40831.1922874,48.4582074232,5216.27172662,5.81698811996,2659.96971719,1.8642376498
8472,8472,8574.35014073,7.96950083845,35155.9794669,44.1960910713,4791.11025603,5.5234984031,2338.16844868,1.63870348803
8473,8473,10417.7454343,8.93585639937,47269.5855469,52.9729114261,5884.23454365,6.25654042172,2923.25822957,2.04876319322
8474,8474,9290.90643652,8.35551596064,40127.8850041,47.945630638,5117.00823002,5.74948996153,2631.02691578,1.84395311057
8475,8475,8450.47405903,7.90128159717,34496.425546,43.6806943256,4743.10243357,5.4896127306,2309.64159957,1.61871046863
8476,8476,10276.7628108,8.86488277812,46387.2466441,52.3718539537,5798.4244579,6.20141729989,2894.18024703,2.0283839124
8477,8477,9162.16617322,8.28720047833,39428.1582751,47.4315134236,5007.51589803,5.67432828101,2602.22062024,1.82376424137
8478,8478,8328.23323249,7.83350936824,33846.5238341,43.1683561148,4695.81534493,5.45607997433,2281.29859344,1.59884629545
8479,8479,10143.9686901,8.79762176656,45587.3057858,51.8223298632,5690.43612844,6.13150718437,2865.41812042,2.00822599896
8480,8480,9040.46160975,8.22221105779,38793.2576753,46.9613542262,4921.91555602,5.61503521893,2573.71001273,1.80378260489
8481,8481,8214.39159924,7.76997995539,33259.1182781,42.701351792,4663.02678109,5.43273658926,2253.27929276,1.57920899097
8482,8482,10003.7089455,8.72613905516,44768.7704512,51.2553848839,5569.58115735,6.05253427121,2836.79290178,1.98816403736
8483,8483,8916.71243507,8.15571548928,38112.9837663,46.453619143,4835.3923374,5.55461501258,2545.4168243,1.7839533464
8484,8484,8107.32842499,7.70986156378,32631.2462083,42.1979328328,4625.40167672,5.40585593006,2225.47395837,1.55972164459
8485,8485,9866.99976712,8.65602167163,44015.6880519,50.7295150209,5452.9768275,5.97558257302,2808.47356718,1.96831645435
8486,8486,8793.40430772,8.08903281895,37441.1227211,45.9480233214,4749.15831703,5.49389593004,2517.39006346,1.76431081347
8487,8487,8002.03208309,7.65037685664,32015.8693369,41.7001625274,4588.21433688,5.37918823323,2197.94305313,1.54042663165
8488,8488,9731.48930202,8.58607734179,43275.9606437,50.2088940579,5368.89112168,5.91961686505,2780.41174796,1.94864935078
8489,8489,8672.32051298,8.02313251178,36780.4234182,45.446709663,4696.37628209,5.45647866756,2489.59704853,1.74483210118
8490,8490,7899.55186683,7.59213508673,31411.6017634,41.2070510058,4550.4662626,5.35201574656,2170.60781672,1.52126875307
8491,8491,9601.46389203,8.51854217526,42546.9059868,49.6917318339,5252.4803475,5.84146116424,2752.56185797,1.92913077764
8492,8492,8550.63256025,7.95647478396,36129.724076,44.9488879722,4659.83745198,5.43046193351,2462.03639616,1.72551624
8493,8493,7797.07664854,7.53354625728,30815.9087987,40.7166219839,4512.5242624,5.32459815922,2143.53801863,1.50229690672
8494,8494,9469.43786362,8.44953633635,41831.8809693,49.1805154921,5145.3436706,5.768819208,2724.96118518,1.90978686818
8495,8495,8440.75166859,7.89590797156,35495.3026375,44.4595039253,4623.32500066,5.40436933537,2434.70361235,1.70636008031
8496,8496,7696.08074444,7.47545420542,30237.1682468,40.2359321357,4474.9369852,5.29733132746,2116.66075851,1.48346000045
8497,8497,9342.38914929,8.38271303037,41132.749698,48.6767303972,5037.67141012,5.69510410048,2697.56323203,1.89058503462
8498,8498,8335.98148968,7.83781868448,34868.3778905,43.971905515,4587.14371808,5.37841899262,2407.58486232,1.68735392603
8499,8499,7595.07096643,7.41700085467,29661.735842,39.7537532825,4437.6936053,5.27020905462,2090.02004192,1.46478887553
8500,8500,9207.24042077,8.31116889243,40390.1237063,48.1372358534,4950.61186232,5.6349652679,2670.47808532,1.8716024312
8501,8501,8228.11048079,7.77765721891,34204.6481632,43.4512348921,4545.47443207,5.34841462837,2380.71423921,1.6685216713
8502,8502,7490.93095426,7.35635875218,29054.0010777,39.239788023,4395.82592505,5.2395928767,2063.5841524,1.44626130349
8503,8503,9080.55989953,8.24366751304,39704.5782412,47.635111657,4846.07462826,5.56210155498,2643.44187754,1.8526541266
8504,8504,7168.08524777,7.16584040362,27257.9484445,37.6910792951,4330.73503458,5.19172478178,1974.23159234,1.38363863321
8505,8505,8995.10349913,8.19788720984,39190.5649213,47.255983676,4781.68245234,5.5168563808,2616.82523036,1.83399987069
8506,8506,8027.89092726,7.66501850983,33037.143184,42.5238821827,4480.07058485,5.30106162295,2327.86855382,1.63148481495
8507,8507,7302.28221601,7.24550506294,27997.245618,38.334104744,4329.43352439,5.19076425817,2011.75436938,1.4099364415
8508,8508,8847.6963781,8.11844565276,38423.6987764,46.6860438167,4711.68783752,5.46735303768,2590.53106712,1.81557162741
8509,8509,7930.99428324,7.61004140673,32454.9569409,42.0557821565,4444.37268695,5.27508079863,2301.70448393,1.61314774748
8510,8510,7206.50204349,7.1887160822,27460.5797859,37.868116417,4293.8002827,5.16441448286,1986.07434429,1.39193861644
8511,8511,8739.66199515,8.05983530769,37776.3378434,46.2008038367,4629.29826112,5.4086444768,2564.4150478,1.79726823615
8512,8512,7833.18029107,7.55422837395,31880.0262467,41.5896858813,4409.45921054,5.24957714096,2275.86135311,1.59503560991
8513,8513,7112.41776529,7.1325917726,26935.2712365,37.4079006515,4258.5983278,5.13828393379,1960.67547991,1.37413784265
8514,8514,8632.85030622,8.00155919717,37139.300896,45.7195253177,4559.96436694,5.3588626477,2538.4783319,1.77909050954
8515,8515,6807.29659868,6.94817163626,25260.4567769,35.9122512957,4199.22029583,5.0939794935,1872.32446944,1.31221710759
8516,8516,8559.23139273,7.96119931531,36663.4432871,45.3575160098,4487.26666042,5.30628726888,2512.70413173,1.76102668196
8517,8517,7641.76116067,7.44406435916,30791.664254,40.6965691994,4346.38226378,5.2032620909,2224.86753675,1.55929663448
8518,8518,6934.49230089,7.02550627971,25958.9341082,36.5414024862,4195.46757714,5.09116970999,1910.63995724,1.33907048659
8519,8519,8429.85361071,7.88988115349,35949.6837696,44.8104147921,4451.24838296,5.28009241013,2487.35509414,1.74326082923
8520,8520,7552.80676942,7.39243647247,30285.0940702,40.2758989979,4315.41820059,5.18041235864,2199.58148053,1.54157492219
8521,8521,6839.88314922,6.96804743328,25494.3760348,36.1238359606,4169.12020325,5.07140968323,1885.74969473,1.321626166
8522,8522,8327.69061356,7.83320751284,35354.1704492,44.3500868814,4427.45714864,5.26273594858,2461.94572901,1.72545269599
8523,8523,6553.4376493,6.79179919923,24117.3547739,34.8650509638,4119.66029671,5.03415878111,1798.01503237,1.26013739803
8524,8524,8263.81107013,7.79760809709,34920.4091783,44.0125272131,4406.60661296,5.2474892413,2436.67325054,1.70774049966
8525,8525,7376.27757603,7.28914217878,29333.4504117,39.4767311034,4271.78040704,5.14808072447,2149.61521705,1.50655610637
8526,8526,6687.25254792,6.87456938758,24819.041372,35.510508293,4126.93135849,5.0396479481,1836.74026905,1.2872779492
8527,8527,8151.69603523,7.73481916307,34356.9008736,43.5710820127,4383.39570422,5.23047715439,2411.86222788,1.69035171427
8528,8528,7298.01853329,7.24298443615,28900.9664907,39.1095847731,4249.70034323,5.13166309334,2124.87984631,1.48922034157
8529,8529,6610.91725637,6.82744773445,24485.0150914,35.2043113178,4105.56800831,5.02350724671,1812.39113395,1.27021287733
8530,8530,8064.73475555,7.68584246805,33876.8129402,43.1923346639,4361.0704396,5.21407474852,2386.99194906,1.67292139924
8531,8531,6333.06531356,6.65376450592,23178.8537976,33.9880905065,4057.3651102,4.98694481803,1725.26695945,1.20915196928
8532,8532,8002.9105521,7.65087461662,33467.1373022,42.8671663885,4341.10214326,5.19937100844,2362.22786871,1.65556551332
8533,8533,7139.24793757,7.14863165207,28063.4971484,38.3913440404,4208.24106894,5.10072888579,2075.9836995,1.45495151616
8534,8534,6464.13385216,6.73612501242,23839.7521868,34.6073122851,4065.55641364,4.99317214777,1764.52913788,1.23666883564
8535,8535,7896.65005353,7.59048085935,32959.8328281,42.4619428282,4319.27410522,5.18326193146,2338.13664684,1.63868119973
8536,8536,7064.8395426,7.10407911076,27648.8402526,38.0320582554,4187.39650023,5.08512268145,2052.00069819,1.43814304887
8537,8537,6391.54218216,6.69060663341,23551.5092615,34.3382294759,4045.27653437,4.97774398877,1740.91699293,1.22012028273
8538,8538,7813.77636769,7.54311824362,32496.6823878,42.0894596499,4298.03423092,5.16755065963,2314.00105314,1.62176578819
8539,8539,6123.07680971,6.52014846382,22401.369402,33.2491510586,3998.28407831,4.9418556101,1683.24674256,1.17970213387
8540,8540,7754.22778999,7.50894263455,32103.5444077,41.7713505745,4278.96469191,5.15341411544,2286.61152654,1.60256986036
8541,8541,6913.02025939,7.01249767545,26921.3579425,37.3956553642,4147.84194566,5.05540912488,2005.97926301,1.40588896282
8542,8542,6250.98052964,6.60178182525,23026.1861534,33.8439008353,4007.03449883,4.94855309486,1693.87521815,1.18715109248
8543,8543,7653.62995286,7.45093179755,31586.6814695,41.3503727246,4257.98444578,5.13782736053,2266.23915301,1.58829189866
8544,8544,5987.77516316,6.43292878656,21900.3005054,32.7666699475,3973.80294307,4.92308183694,1683.24674256,1.17970213387
8545,8545,7595.06392854,7.41699676944,31234.9827009,41.06209418,4238.59124744,5.12338797845,2243.28523807,1.57220466572
8546,8546,6766.89483303,6.92346779423,26269.3472831,36.8184987502,4109.46617167,5.02645533228,1956.96520515,1.37153749955
8547,8547,6113.56644101,6.51404714898,22512.2444205,33.3552414028,3979.16007828,4.92719461536,1683.24674256,1.17970213387
8548,8548,7495.91525994,7.35927002196,30749.4196711,40.6616110363,4219.96410739,5.10949011841,2215.80083268,1.55294224218
8549,8549,5855.96715696,6.34707860111,21760.0834607,32.6307498492,3957.64036009,4.91065791598,1683.24674256,1.17970213387
8550,8550,7438.40781029,7.32562604746,30289.5751753,40.2796344377,4198.60286583,5.09351728341,2195.31496227,1.53858473628
8551,8551,6624.60613696,6.83591632019,25666.0604956,36.2785592984,4072.26551586,4.99826832491,1911.11159491,1.33940103347
8552,8552,5979.99167114,6.42788366789,22009.333616,32.8720860341,3962.14141538,4.91412016289,1683.24674256,1.17970213387
8553,8553,7342.89824564,7.26948263733,29918.7481327,39.9696441888,4179.61448024,5.07928710445,2174.20717989,1.52379136387
8554,8554,5728.49125403,6.26319394375,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8555,8555,7287.10958932,7.2365321268,29420.3165483,39.5501715238,4158.80101312,5.06365472501,2150.39205595,1.5071005533
8556,8556,6487.0369687,6.75043715899,25148.0061963,35.8102162743,4036.32399242,4.97092183864,1865.5754144,1.30748703776
8557,8557,5850.54661732,6.34352898461,21760.0834607,32.6307498492,3950.70345321,4.90531841976,1683.24674256,1.17970213387
8558,8558,7193.74857261,7.18112816329,29097.8750045,39.277057882,4143.5200757,5.0521545759,2126.67892143,1.49048122193
8559,8559,5606.57647465,6.18215546308,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8560,8560,7141.71945192,7.15010779375,28709.8026656,38.9464924808,4124.41134188,5.03774601129,2104.8586759,1.47518852029
8561,8561,6354.87331169,6.66752252709,24637.2699007,35.3441180349,4003.40802215,4.94577824856,1820.8694298,1.2761548842
8562,8562,5726.35887044,6.2617834261,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8563,8563,7050.72088609,7.09560101031,28413.1691581,38.6924216883,4106.82956864,5.0244614758,2082.38338904,1.45943673346
8564,8564,5484.52336535,6.10020257537,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8565,8565,6996.47005535,7.06295066993,27994.2617335,38.3315252879,4089.98707561,5.01171079667,2057.19526743,1.44178365857
8566,8566,6222.7487978,6.58383023273,24140.0973008,34.8861055016,3981.81435673,4.92923140715,1778.28354771,1.24630860278
8567,8567,5602.28208475,6.17928610511,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8568,8568,6907.77680805,7.00931814817,27698.2297162,38.0749824099,4069.49699182,4.99616584926,2040.97965728,1.43041896116
8569,8569,5365.45146085,6.01943260651,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8570,8570,6854.801677,6.97713219451,27319.4558772,37.7448817819,4055.97544754,4.98588776777,2015.85063025,1.41280730266
8571,8571,5305.77642326,5.97864074805,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8572,8572,6785.51443553,6.93486129056,27039.7572584,37.4997671878,4034.98539182,4.96990117601,1994.36817101,1.39775133827
8573,8573,6030.87447584,6.46081015456,23425.3242375,34.2199558904,3966.06527166,4.91713693785,1712.09464743,1.19992016493
8574,8574,5422.41151601,6.0581728499,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8575,8575,6700.52569248,6.8827374162,26827.479237,37.3129549475,4017.02579481,4.95619205483,1974.10317876,1.38354863465
8576,8576,5192.73041893,5.90077871562,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8577,8577,6648.74692376,6.85083123065,26518.7008385,37.0399971059,4004.47306022,4.94659329716,1954.26001821,1.36964157144
8578,8578,5906.61452756,6.38017151877,22941.9115932,33.7641180305,3954.53185778,4.90826576694,1683.24674256,1.17970213387
8579,8579,5305.82998715,5.97867745763,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8580,8580,6563.20889346,6.79786945344,26303.0065105,36.8484543531,3995.22433947,4.93951211465,1927.63301273,1.35098005594
8581,8581,5076.10913671,5.81962608276,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8582,8582,6507.24703956,6.76304700136,26003.1849937,36.5809968919,3985.28117685,4.93189076548,1910.51424167,1.33898237893
8583,8583,5015.21688501,5.7769098063,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8584,8584,6436.47141501,6.71880742307,25663.4115635,36.27617569,3979.95957146,4.92780818206,1891.17218045,1.32542651079
8585,8585,5710.75290885,6.2514530586,22324.1250737,33.1750975729,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8586,8586,5119.90489788,5.85020235203,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8587,8587,6349.23665198,6.66396862345,25476.0181705,36.1072633373,3970.51224198,4.92055422749,1864.05989449,1.30642488685
8588,8588,4897.32002632,5.69351518732,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8589,8589,6294.53047024,6.62940025747,25137.120429,35.8003276366,3963.89771593,4.91547062888,1849.01948817,1.2958838301
8590,8590,4838.41325473,5.65149872202,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8591,8591,6225.99183266,6.58589428293,24847.3334315,35.5363557907,3958.00711486,4.91094009484,1828.98308496,1.28184133293
8592,8592,5518.95114268,6.1234040611,21768.1646173,32.638594249,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8593,8593,4940.42181912,5.72411016494,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8594,8594,6142.57717825,6.53264508309,24638.8557327,35.3455721157,3949.11984174,4.90409886908,1803.62648877,1.26407018276
8595,8595,4723.30886739,5.56870782642,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8596,8596,6087.59371166,6.49736207365,24401.726015,35.1276624635,3946.61007244,4.90216561352,1787.90209941,1.25304975705
8597,8597,5392.92068263,6.03813892834,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8598,8598,4821.96181152,5.63972208919,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8599,8599,6005.59991636,6.44447103371,24119.6327335,34.867160261,3946.61007244,4.90216561352,1766.03805146,1.23772635652
8600,8600,4610.39714971,5.48658028321,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8601,8601,5952.70520106,6.41017299433,23918.4222394,34.6804926429,3946.61007244,4.90216561352,1749.4598106,1.22610750967
8602,8602,4554.19276192,5.44535196883,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8603,8603,5886.99887529,6.36737034282,23767.1019018,34.5396329084,3946.61007244,4.90216561352,1730.95316225,1.21313713997
8604,8604,5209.61514238,5.91245787682,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8605,8605,4650.13046807,5.51558595468,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8606,8606,5807.14579137,6.31505300157,23605.9060611,34.3891258523,3946.61007244,4.90216561352,1711.51646986,1.19951494964
8607,8607,4453.67437911,5.37102488906,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8608,8608,5765.99311278,6.28796082006,23446.8161765,34.2401210055,3946.61007244,4.90216561352,1687.88485662,1.1829527524
8609,8609,4431.16516838,5.35427453792,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8610,8610,5683.13852624,6.23314160143,23151.0877545,33.9618989182,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8611,8611,5035.19834185,5.79095328989,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8612,8612,4483.05170752,5.39282728452,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8613,8613,5614.9373889,6.18773900638,23000.3311588,33.8194381761,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8614,8614,4386.42920271,5.32086654248,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8615,8615,5563.76247334,6.15350294404,22824.0789267,33.6523396279,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8616,8616,4364.50197878,5.30443404579,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8617,8617,5480.40242256,6.09742088059,22660.9251453,33.4971301319,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8618,8618,4343.50569345,5.28866331394,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8619,8619,5417.076676,6.05455249798,22496.4220218,33.3401164991,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8620,8620,4808.75635756,5.63025558878,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8621,8621,4359.15742848,5.30042298808,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8622,8622,5345.70163321,6.00595568067,22252.8297084,33.1066428508,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8623,8623,4298.35788067,5.25463178475,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8624,8624,5304.8868683,5.97803107357,22154.7732127,33.0123285912,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8625,8625,4283.40095863,5.2433210671,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8626,8626,5250.39660152,5.94059424059,21945.0699445,32.8099832927,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8627,8627,4632.41269771,5.50266607642,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8628,8628,4294.31794614,5.25157850697,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8629,8629,5170.51272218,5.88538387736,21799.7728007,32.6692635731,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8630,8630,4254.76998084,5.22161860159,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8631,8631,5104.01894667,5.83912554873,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8632,8632,4241.30562979,5.21138915098,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8633,8633,5050.92155947,5.8019858173,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8634,8634,4478.64686842,5.38956246027,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8635,8635,4251.27884637,5.2189676774,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8636,8636,4984.53035729,5.75529191332,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8637,8637,4212.87845806,5.18974226505,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8638,8638,4917.91805031,5.70815180532,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8639,8639,4199.69005311,5.17967650953,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8640,8640,4884.55521313,5.68443039393,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8641,8641,4188.54203059,5.17115660509,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8642,8642,4803.80901584,5.62670592023,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8643,8643,4281.84865556,5.24214613776,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8644,8644,4202.29713258,5.18166746459,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8645,8645,4745.81529169,5.58496891373,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8646,8646,4168.59971436,5.15588939509,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8647,8647,4715.31541008,5.56292384351,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8648,8648,4162.82068378,5.15145883219,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8649,8649,4664.26215356,5.52587449385,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8650,8650,4244.95681884,5.21416460226,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8651,8651,4168.54017718,5.15584376471,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8652,8652,4614.24685251,5.48939565625,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8653,8653,4151.87504115,5.14305940918,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8654,8654,4568.11573464,5.45558693557,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8655,8655,4146.482849,5.13891779986,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8656,8656,4494.15388638,5.40104952297,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8657,8657,4214.32735864,5.19084721559,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8658,8658,4150.05528981,5.14166198188,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8659,8659,4469.0586842,5.38245064137,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8660,8660,4135.83988436,5.13073587449,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8661,8661,4430.414386,5.35371516044,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8662,8662,4130.45492867,5.12659240063,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8663,8663,4367.98935059,5.30705007358,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8664,8664,4125.43329663,5.12272623249,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8665,8665,4324.40372243,5.27428472483,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8666,8666,4173.21961791,5.15942925349,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8667,8667,4127.06501218,5.12398273366,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8668,8668,4296.21083329,5.25300926763,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8669,8669,4114.82879063,5.11455462648,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8670,8670,4259.376074,5.22511460638,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8671,8671,4109.60160824,5.11052308272,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8672,8672,4225.06868849,5.1990332125,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8673,8673,4143.70786585,5.13678543177,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8674,8674,4110.3169501,5.11107494119,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8675,8675,4201.65452787,5.18117677815,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8676,8676,4099.07788291,5.10239928961,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8677,8677,4192.83637384,5.17443981012,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
8678,8678,4093.58953692,5.09815872695,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
