,p0,m0,p1,m1,p2,m2,p3,m3
4986,21102.0062137,13.4379465729,159992.085742,108.293071664,15608.5473691,11.0935818274,5137.58816984,3.60067456163
4987,18251.1045985,12.3643764197,133779.325183,97.7057808319,13176.8135268,10.0601018141,4555.75824878,3.19289952659
4988,19710.3346807,12.9225295426,146972.078283,103.140231101,14398.1100283,10.5890245195,4817.01886905,3.37600382344
4989,20782.6222834,13.3210270746,156942.015395,107.103290563,15361.3098457,10.9919982874,5111.98398617,3.58272988997
4990,18466.2425314,12.4478861012,135487.218899,98.4224698466,13351.2349171,10.1369608584,4585.88358518,3.21401284453
4991,21432.8247871,13.5582288509,162666.324558,109.327957338,15896.2759366,11.2108947974,5198.65437211,3.64347276067
4992,18556.5916075,12.4828270299,136189.429296,98.715960283,13436.6638736,10.174439057,4615.94856076,3.23508385863
4993,21610.783936,13.6225932482,164098.584093,109.879103383,16044.4250341,11.2709258683,5228.74962782,3.66456499657
4994,18701.1882375,12.5385895538,137328.349806,99.1905312397,13558.2349408,10.2275872764,4645.43487425,3.25574931786
4995,20193.0788807,13.1030948578,150825.721535,104.685893064,14809.1265557,10.7624245803,4907.13421285,3.43916109011
4996,21276.0298917,13.5013230159,160906.844614,108.647928797,15784.6495415,11.1654966815,5203.05898526,3.64655973028
4997,18915.8831237,12.6210311411,139028.675685,99.8957508373,13732.4021527,10.3033545255,4675.53120831,3.27684230953
4998,21938.1556681,13.7403886074,166738.554451,110.889411701,16330.2184671,11.3860321929,5289.94754411,3.70745550728
4999,18989.7547325,12.6493007756,139511.133406,100.095145844,13795.6050655,10.3307416753,4705.75077112,3.29802166596
5000,22108.5110114,13.8013789809,168026.712321,111.379803931,16462.985681,11.4391977401,5320.26325814,3.72870225122
5001,19141.5482646,12.7072365686,140722.711965,100.594518115,13924.616149,10.3864691371,4735.56576027,3.31891747727
5002,20667.0659887,13.2785285162,154528.47204,106.15448,15205.5042987,10.9276033016,4997.71730933,3.50264618086
5003,21762.8505761,13.6774074153,164739.9966,110.125230523,16195.1491415,11.331745309,5294.80376577,3.71085898635
5004,19360.5552847,12.790466457,142461.128388,101.307675747,14102.9244776,10.4631077443,4765.93565761,3.34020219555
5005,22436.5375544,13.9182375214,170676.018048,112.383157205,16751.0968785,11.5539121458,5381.99595013,3.77196755905
5006,19445.2937689,12.8225572473,143114.557656,101.574723828,14185.0305841,10.4982502595,4796.31290639,3.36149206607
5007,22624.8546708,13.9849847161,172200.460832,112.957367578,16908.9173616,11.6163750649,5412.41433747,3.79328626151
5008,19600.1168962,12.881028989,144347.682717,102.0772005,14316.6571909,10.5543968593,4826.21505998,3.38244896651
5009,21160.8672211,13.4594085471,158482.924056,107.7056491,15629.6428178,11.1022157532,5088.76139425,3.56645435499
5010,22264.0724256,13.8568919488,168768.795037,111.661551452,16628.2527495,11.5051095738,5386.86271528,3.77537842752
5011,19815.3340426,12.9619692734,146033.873796,102.761189017,14490.5566736,10.6282188522,4856.55633686,3.40371362615
5012,22943.1971598,14.0972642392,174734.842234,113.907027054,17187.6070059,11.7260419513,5474.33808075,3.83668546747
5013,19886.7917053,12.9887569814,146553.303051,102.971176915,14560.6189556,10.6578477586,4887.25429426,3.42522826506
5014,23121.3358613,14.1597946799,176146.100034,114.433195862,17335.2589384,11.7838217507,5505.07721397,3.85822896442
5015,20035.0144617,13.0441859428,147711.356404,103.43814247,14685.6667745,10.7105701674,4917.4743158,3.44640794299
5016,21627.3243211,13.628563664,162128.372002,109.120390963,16026.4704286,11.2636638386,5180.5278713,3.63076881707
5017,22743.8870832,14.0270484136,172548.686871,113.088216872,17039.6715937,11.6679280132,5479.66731725,3.84042045862
5018,20254.4835286,13.1259244387,149427.468342,104.127132109,14862.9740363,10.7849799671,4947.9140821,3.46774162887
5019,23439.0980602,14.2708123661,178662.549257,115.3668133,17613.6541586,11.8921691579,5567.32481742,3.90185514753
5020,20323.3841373,13.151504377,149927.512497,104.327224126,14931.8453302,10.8137747996,4978.72899312,3.48933823462
5021,23616.2975438,14.3324339998,180064.36924,115.884374862,17760.9302593,11.9491773294,5598.15381135,3.92346162328
5022,20468.9377091,13.205416141,151061.913478,104.780049449,15055.1774454,10.8651902348,5009.0262901,3.51057207099
5023,22095.7614264,13.7968215904,165794.738653,110.529038695,16427.0902515,11.4248427454,5272.40669643,3.69516201821
5024,23226.7325518,14.1966913939,176360.701027,114.513043288,17456.0033368,11.8309085495,5572.5421351,3.90551170046
5025,20697.9416219,13.2898940519,152863.844673,105.496222692,15241.220328,10.9423910264,5039.33921525,3.53181686035
5026,23941.0523147,14.4448440177,182649.853108,116.834305904,18047.2705509,12.0594141626,5660.40977304,3.96709366426
5027,20766.4644001,13.3150909427,153364.302807,105.694458131,15310.8108575,10.9711592406,5070.30529528,3.55351941278
5028,24121.60146,14.5070497173,184082.17753,117.357999948,18197.969529,12.1171175597,5691.37599543,3.98879631647
5029,20911.4054631,13.3682669084,154494.08667,106.140914838,15434.2930728,11.0220613016,5100.76271257,3.57486546934
5030,24292.5242616,14.5657510325,185448.561677,117.855911559,18344.3758182,12.1729735447,5722.42639055,4.01055796107
5031,21065.7138986,13.424700412,155705.733062,106.61810403,15565.5176978,11.0759543874,5131.32913685,3.59628792336
5032,22740.5815809,14.0258816252,170881.697226,112.460762543,16980.9627649,11.6448026647,5395.3856065,3.78135168902
5033,23886.5388736,14.4260217752,181604.64249,116.451005507,18027.3132337,12.0517563137,5697.00199279,3.99273929223
5034,21301.8898556,13.5107211615,157573.651637,107.350521846,15758.5716414,11.1548700971,5161.98553913,3.61777343839
5035,24624.200117,14.6791473573,188109.193641,118.820830149,18639.8291195,12.285091443,5785.31263098,4.0546317324
5036,21369.219527,13.535166763,158069.089413,107.544133975,15828.600974,11.1833887705,5193.20716432,3.63965508945
5037,24811.0056009,14.7427199024,189599.309255,119.358616849,18796.7220782,12.3443070728,5816.48963852,4.07648211321
5038,21520.300103,13.5898963962,159257.191882,108.007333224,15958.4103631,11.2361025935,5223.85951317,3.66113776363
5039,23232.2757653,14.198629893,174775.663129,113.922272954,17407.6153998,11.8120562071,5488.32191136,3.84648602398
