,tout,s,i,ext,hvac,storage,t1,t2,t3,t4,t5,hsp0,m,rh,tdis,twater,mwa
4343,19.98,0.0,335.774098251,2777.82209048,-3145.9353001,-0.997424781076,23.0898919377,23.0897540563,23.0900135672,23.0900471723,23.3533690879,23.09,0.541989002164,1023.67355183,17.4225292504,82.2222222222,0.00504319857518
4344,19.9333333333,0.0,335.774098251,2772.66769288,-2963.90283335,5.19977491896,23.0903616218,23.0900297103,23.0902145892,23.0900267636,23.3542633398,23.09,0.541989002164,1205.91067203,17.7509350665,82.2222222222,0.00605183829022
4345,19.8866666667,0.0,335.774098251,2751.69884799,-2803.11365325,105.121342793,23.0998574579,23.0996073758,23.0998769936,23.0998977461,23.354961617,23.1,0.541989002164,1371.9201876,18.0500967692,82.2222222222,0.00699323535759
4346,19.84,0.0,335.774098251,2743.02382794,-3090.46721033,5.67851136782,23.1003704192,23.1000056015,23.1000466741,23.0999480519,23.3557161421,23.1,0.541989002164,1084.95261052,17.5329545072,82.2222222222,0.00537941181353
4347,19.7933333333,0.0,335.774098251,2723.01039244,-2738.59808544,104.676834654,23.1098267286,23.1101131782,23.1099005496,23.1097527934,23.3564079308,23.11,0.541989002164,1441.95577194,18.1763025201,82.2222222222,0.0073966912436
4348,19.7466666667,0.0,335.774098251,2715.26404408,-3071.34025792,-0.373357323524,23.1097929996,23.1100483937,23.1099467931,23.1099333433,23.3572120073,23.11,0.541989002164,1109.31167823,17.5768482338,82.2222222222,0.00551389710887
4349,19.7,0.0,335.774098251,2695.07343544,-2697.6048312,107.069115406,23.1194660534,23.1196173856,23.1199896634,23.1196614597,23.3579547449,23.12,0.541989002164,1488.29368587,18.2598028185,82.2222222222,0.00766566183428
4350,19.6533333333,0.0,335.774098251,2685.80438032,-3028.66521398,8.5029003808,23.1202342541,23.119842747,23.1199201171,23.1199530627,23.3587884286,23.12,0.541989002164,1157.77604338,17.6641815415,82.2222222222,0.00578286769954
4351,19.6066666667,0.0,335.774098251,2665.84796923,-2680.22756521,104.88607322,23.1297107199,23.1300729035,23.1298555173,23.1300679631,23.3595494619,23.13,0.541989002164,1511.35933618,18.3013644879,82.2222222222,0.00780014712962
4352,19.56,0.0,335.774098251,2658.16554034,-3009.80920919,-0.196896305908,23.12969293,23.1298969674,23.1301438268,23.1299029748,23.3604031145,23.13,0.541989002164,1181.8840039,17.7076225143,82.2222222222,0.00591735299488
4353,19.5133333333,0.0,335.774098251,2653.22492785,-2843.36750202,3.1255928444,23.1299753371,23.1299520875,23.1302088351,23.1300196347,23.3611707081,23.13,0.541989002164,1348.43074021,18.0077505049,82.2222222222,0.00685875006225
4354,19.4666666667,0.0,335.774098251,2631.60653443,-2662.92328961,110.464768363,23.1399566722,23.1396282028,23.1398962344,23.1398980165,23.3617285757,23.14,0.541989002164,1534.35714145,18.3428016044,82.2222222222,0.00793463242496
4355,19.42,0.0,335.774098251,2623.52500013,-2979.53395146,0.709461826228,23.1400207785,23.1400407809,23.1398855858,23.1400683971,23.3623357968,23.14,0.541989002164,1217.8941554,17.7725102651,82.2222222222,0.00611908093789
4356,19.3733333333,0.0,335.774098251,2603.39912975,-2599.72115791,107.053164038,23.1496944828,23.1497671267,23.1497035932,23.1497447361,23.3628744196,23.15,0.541989002164,1602.95043604,18.4664071614,82.2222222222,0.00833808831097
4357,19.3266666667,0.0,335.774098251,2595.54240421,-2949.0452649,-0.480307599287,23.1496510798,23.1500214765,23.1498668516,23.1499587247,23.3635164747,23.15,0.541989002164,1253.72566162,17.8370776434,82.2222222222,0.0063208088809
4358,19.28,0.0,335.774098251,2574.66775931,-2559.91357636,112.143675075,23.1597854568,23.1600235896,23.1597553985,23.1600021377,23.3640926571,23.16,0.541989002164,1648.352898,18.5482209233,82.2222222222,0.00860705890165
4359,19.2333333333,0.0,335.774098251,2566.25099408,-2919.13707087,2.51026371871,23.1600123121,23.1597409347,23.1599933401,23.1600417986,23.3647666929,23.16,0.541989002164,1289.38228451,17.9013297036,82.2222222222,0.0065225368239
4360,19.1866666667,0.0,335.774098251,2560.99339336,-2743.54757223,4.85528955597,23.1604510979,23.1602661684,23.1599485219,23.1601318377,23.3653600607,23.16,0.541989002164,1465.15967513,18.2180901841,82.2222222222,0.00753117653894
4361,19.14,0.0,335.774098251,2540.93701063,-2587.9775233,99.7601534978,23.1694671174,23.1700232231,23.169971844,23.1697040587,23.3657494061,23.17,0.541989002164,1625.68396354,18.5073631197,82.2222222222,0.00847257360631
4362,19.0933333333,0.0,335.774098251,2532.6625507,-2865.49337386,3.54107364156,23.1697871545,23.169794757,23.1701764473,23.1699229433,23.3661840218,23.17,0.541989002164,1348.43035912,18.0077590225,82.2222222222,0.00685875006225
